ID,story,V_EWE,A_EWE
8566,dullard,0.469,0.184
8567,dullard,0.469,0.184
8568,dullard,0.74,0.665
8569,dullard,0.653,0.801
8570,dullard,0.469,0.184
8571,dullard,0.348,0.385
8572,dullard,0.646,0.397
8573,dullard,0.218,0.621
8574,dullard,0.218,0.621
8575,dullard,0.218,0.621
8576,dullard,0.218,0.621
8577,dullard,0.319,0.414
8578,dullard,0.469,0.184
8579,dullard,0.469,0.184
8580,dullard,0.783,0.519
8581,dullard,0.96,0.732
8582,dullard,0.469,0.184
8583,dullard,0.469,0.184
8584,dullard,0.646,0.397
8585,dullard,0.81,0.564
8586,dullard,0.783,0.519
8587,dullard,0.633,0.351
8588,dullard,0.342,0.833
8589,dullard,0.96,0.732
8590,dullard,0.052,0.775
8591,dullard,0.934,0.776
8592,dullard,0.469,0.184
8593,dullard,0.091,0.802
8594,dullard,0.356,0.396
8595,dullard,0.934,0.776
8596,dullard,0.96,0.732
8597,dullard,0.469,0.184
8598,dullard,0.796,0.565
8599,dullard,0.96,0.732
8600,dullard,0.052,0.775
8601,dullard,0.96,0.732
8602,dullard,0.96,0.732
8603,dullard,0.619,0.352
8604,dullard,0.469,0.184
8605,dullard,0.469,0.184
8606,dullard,0.348,0.385
8607,dullard,0.192,0.595
8608,dullard,0.091,0.802
8609,dullard,0.348,0.385
8610,dullard,0.214,0.654
8611,dullard,0.214,0.654
8612,dullard,0.469,0.184
8613,dullard,0.214,0.654
8614,dullard,0.214,0.654
8615,dullard,0.214,0.654
8616,dullard,0.091,0.802
8617,dullard,0.091,0.802
8618,dullard,0.469,0.184
8619,dullard,0.469,0.184
8620,dullard,0.214,0.654
8621,dullard,0.469,0.184
8622,dullard,0.198,0.615
8623,dullard,0.091,0.802
8624,dullard,0.469,0.184
8625,dullard,0.469,0.184
8626,dullard,0.335,0.453
8627,dullard,0.469,0.184
8628,dullard,0.96,0.732
8629,dullard,0.96,0.732
8630,dullard,0.633,0.351
8631,dullard,0.81,0.564
8632,dullard,0.81,0.564
8633,dullard,0.469,0.184
8634,dullard,0.81,0.564
8635,dullard,0.469,0.184
8636,dullard,0.81,0.564
8637,dullard,0.96,0.732
8638,dullard,0.96,0.732
8639,dullard,0.469,0.184
8640,dullard,0.469,0.184
8641,dullard,0.96,0.732
8642,dullard,0.633,0.351
8643,dullard,0.469,0.184
8644,dullard,0.81,0.564
8645,dullard,0.81,0.564
8646,dullard,0.96,0.732
8647,dullard,0.469,0.184
8648,buckwhet,0.469,0.184
8649,buckwhet,0.349,0.407
8650,buckwhet,0.349,0.407
8651,buckwhet,0.343,0.22
8652,buckwhet,0.343,0.22
8653,buckwhet,0.617,0.37
8654,buckwhet,0.761,0.497
8655,buckwhet,0.617,0.37
8656,buckwhet,0.617,0.37
8657,buckwhet,0.617,0.37
8658,buckwhet,0.617,0.37
8659,buckwhet,0.617,0.37
8660,buckwhet,0.134,0.845
8661,buckwhet,0.073,0.841
8662,buckwhet,0.189,0.689
8663,buckwhet,0.073,0.841
8664,buckwhet,0.101,0.846
8665,buckwhet,0.073,0.841
8666,buckwhet,0.073,0.841
8667,buckwhet,0.189,0.689
8668,buckwhet,0.189,0.689
8669,buckwhet,0.189,0.689
8670,buckwhet,0.189,0.689
8671,buckwhet,0.189,0.689
8672,buckwhet,0.105,0.837
8673,buckwhet,0.227,0.7
8674,buckwhet,0.189,0.689
8675,buckwhet,0.183,0.502
8676,buckwhet,0.174,0.265
8677,buckwhet,0.052,0.289
8678,buckwhet,0.487,0.347
8679,buckwhet,0.487,0.347
8680,buckwhet,0.343,0.22
8681,buckwhet,0.052,0.289
8682,buckwhet,0.343,0.22
8683,a_story,0.627,0.347
8684,a_story,0.627,0.347
8685,a_story,0.792,0.538
8686,a_story,0.792,0.538
8687,a_story,0.96,0.732
8688,a_story,0.96,0.732
8689,a_story,0.167,0.865
8690,a_story,0.13,0.838
8691,a_story,0.167,0.865
8692,a_story,0.13,0.838
8693,a_story,0.13,0.838
8694,a_story,0.073,0.839
8695,a_story,0.795,0.541
8696,a_story,0.627,0.347
8697,a_story,0.468,0.184
8698,a_story,0.468,0.184
8699,a_story,0.334,0.215
8700,a_story,0.334,0.215
8701,a_story,0.199,0.447
8702,a_story,0.468,0.184
8703,a_story,0.192,0.252
8704,a_story,0.052,0.288
8705,a_story,0.052,0.288
8706,a_story,0.052,0.288
8707,a_story,0.052,0.288
8708,a_story,0.334,0.215
8709,a_story,0.468,0.184
8710,a_story,0.206,0.611
8711,a_story,0.199,0.447
8712,a_story,0.068,0.493
8713,a_story,0.068,0.493
8714,a_story,0.068,0.493
8715,a_story,0.202,0.462
8716,a_story,0.202,0.462
8717,a_story,0.202,0.462
8718,a_story,0.468,0.184
8719,a_story,0.468,0.184
8720,a_story,0.333,0.416
8721,a_story,0.468,0.184
8722,a_story,0.468,0.184
8723,a_story,0.333,0.416
8724,a_story,0.075,0.833
8725,a_story,0.21,0.601
8726,a_story,0.468,0.184
8727,a_story,0.468,0.184
8728,a_story,0.365,0.425
8729,a_story,0.091,0.807
8730,a_story,0.328,0.39
8731,a_story,0.468,0.184
8732,a_story,0.483,0.67
8733,a_story,0.217,0.67
8734,a_story,0.468,0.184
8735,a_story,0.468,0.184
8736,a_story,0.334,0.36
8737,a_story,0.192,0.397
8738,a_story,0.192,0.397
8739,a_story,0.217,0.67
8740,a_story,0.083,0.701
8741,a_story,0.468,0.184
8742,a_story,0.233,0.597
8743,a_story,0.233,0.452
8744,a_story,0.106,0.697
8745,a_story,0.106,0.697
8746,a_story,0.233,0.452
8747,a_story,0.334,0.215
8748,a_story,0.334,0.215
8749,a_story,0.334,0.215
8750,a_story,0.207,0.46
8751,a_story,0.207,0.46
8752,a_story,0.052,0.288
8753,a_story,0.328,0.22
8754,a_story,0.367,0.421
8755,a_story,0.167,0.865
8756,a_story,0.091,0.807
8757,a_story,0.24,0.666
8758,a_story,0.067,0.496
8759,a_story,0.21,0.601
8760,a_story,0.468,0.184
8761,a_story,0.2,0.644
8762,a_story,0.359,0.807
8763,a_story,0.468,0.184
8764,a_story,0.059,0.48
8765,a_story,0.931,0.783
8766,a_story,0.633,0.375
8767,a_story,0.468,0.184
8768,a_story,0.627,0.347
8769,a_story,0.903,0.833
8770,apple_br,0.469,0.184
8771,apple_br,0.637,0.409
8772,apple_br,0.637,0.409
8773,apple_br,0.637,0.409
8774,apple_br,0.641,0.381
8775,apple_br,0.809,0.606
8776,apple_br,0.469,0.184
8777,apple_br,0.637,0.409
8778,apple_br,0.637,0.409
8779,apple_br,0.809,0.606
8780,apple_br,0.469,0.184
8781,apple_br,0.469,0.184
8782,apple_br,0.469,0.184
8783,apple_br,0.469,0.184
8784,apple_br,0.469,0.184
8785,apple_br,0.066,0.798
8786,apple_br,0.355,0.343
8787,apple_br,0.355,0.343
8788,apple_br,0.213,0.585
8789,apple_br,0.327,0.426
8790,apple_br,0.213,0.585
8791,apple_br,0.121,0.871
8792,apple_br,0.469,0.184
8793,apple_br,0.469,0.184
8794,apple_br,0.469,0.184
8795,apple_br,0.18,0.439
8796,apple_br,0.322,0.397
8797,apple_br,0.327,0.426
8798,apple_br,0.18,0.639
8799,apple_br,0.18,0.639
8800,apple_br,0.213,0.585
8801,apple_br,0.96,0.732
8802,apple_br,0.96,0.732
8803,apple_br,0.641,0.381
8804,apple_br,0.809,0.606
8805,apple_br,0.792,0.507
8806,apple_br,0.792,0.507
8807,apple_br,0.96,0.732
8808,apple_br,0.641,0.381
8809,apple_br,0.355,0.343
8810,apple_br,0.469,0.184
8811,apple_br,0.469,0.184
8812,apple_br,0.355,0.343
8813,apple_br,0.355,0.343
8814,apple_br,0.641,0.381
8815,apple_br,0.469,0.184
8816,apple_br,0.469,0.184
8817,apple_br,0.469,0.184
8818,apple_br,0.469,0.184
8819,apple_br,0.62,0.31
8820,apple_br,0.469,0.184
8821,apple_br,0.62,0.31
8822,apple_br,0.96,0.732
8823,apple_br,0.96,0.732
8824,apple_br,0.809,0.606
8825,apple_br,0.96,0.732
8826,li_tiny,0.329,0.216
8827,li_tiny,0.329,0.216
8828,li_tiny,0.797,0.541
8829,li_tiny,0.634,0.355
8830,li_tiny,0.797,0.541
8831,li_tiny,0.769,0.597
8832,li_tiny,0.932,0.783
8833,li_tiny,0.769,0.597
8834,li_tiny,0.469,0.183
8835,li_tiny,0.469,0.183
8836,li_tiny,0.795,0.561
8837,li_tiny,0.634,0.355
8838,li_tiny,0.797,0.541
8839,li_tiny,0.96,0.733
8840,li_tiny,0.96,0.733
8841,li_tiny,0.074,0.831
8842,li_tiny,0.081,0.851
8843,li_tiny,0.329,0.368
8844,li_tiny,0.191,0.405
8845,li_tiny,0.235,0.618
8846,li_tiny,0.469,0.183
8847,li_tiny,0.469,0.183
8848,li_tiny,0.469,0.183
8849,li_tiny,0.059,0.46
8850,li_tiny,0.469,0.183
8851,li_tiny,0.329,0.368
8852,li_tiny,0.469,0.183
8853,li_tiny,0.329,0.368
8854,li_tiny,0.052,0.288
8855,li_tiny,0.052,0.44
8856,li_tiny,0.469,0.183
8857,li_tiny,0.052,0.44
8858,li_tiny,0.33,0.218
8859,li_tiny,0.469,0.183
8860,li_tiny,0.634,0.355
8861,li_tiny,0.634,0.355
8862,li_tiny,0.96,0.733
8863,li_tiny,0.797,0.541
8864,li_tiny,0.081,0.851
8865,li_tiny,0.067,0.487
8866,li_tiny,0.073,0.839
8867,li_tiny,0.059,0.475
8868,li_tiny,0.469,0.183
8869,li_tiny,0.469,0.183
8870,li_tiny,0.205,0.602
8871,li_tiny,0.19,0.568
8872,li_tiny,0.19,0.568
8873,li_tiny,0.19,0.568
8874,li_tiny,0.052,0.775
8875,li_tiny,0.192,0.59
8876,li_tiny,0.052,0.288
8877,li_tiny,0.469,0.183
8878,li_tiny,0.052,0.288
8879,li_tiny,0.33,0.218
8880,li_tiny,0.469,0.183
8881,li_tiny,0.336,0.388
8882,li_tiny,0.052,0.288
8883,li_tiny,0.052,0.288
8884,li_tiny,0.059,0.46
8885,li_tiny,0.059,0.46
8886,li_tiny,0.052,0.288
8887,li_tiny,0.331,0.22
8888,li_tiny,0.192,0.255
8889,li_tiny,0.052,0.288
8890,li_tiny,0.469,0.183
8891,li_tiny,0.469,0.183
8892,li_tiny,0.052,0.288
8893,li_tiny,0.797,0.547
8894,li_tiny,0.96,0.733
8895,li_tiny,0.96,0.733
8896,li_tiny,0.795,0.561
8897,li_tiny,0.469,0.183
8898,li_tiny,0.469,0.183
8899,li_tiny,0.469,0.183
8900,li_tiny,0.329,0.368
8901,li_tiny,0.469,0.183
8902,li_tiny,0.469,0.183
8903,li_tiny,0.469,0.183
8904,li_tiny,0.469,0.183
8905,li_tiny,0.632,0.369
8906,li_tiny,0.632,0.375
8907,li_tiny,0.469,0.183
8908,li_tiny,0.469,0.183
8909,li_tiny,0.469,0.183
8910,li_tiny,0.469,0.183
8911,li_tiny,0.052,0.288
8912,li_tiny,0.052,0.288
8913,li_tiny,0.052,0.44
8914,li_tiny,0.052,0.44
8915,li_tiny,0.052,0.61
8916,li_tiny,0.052,0.61
8917,li_tiny,0.191,0.575
8918,li_tiny,0.354,0.439
8919,li_tiny,0.353,0.443
8920,li_tiny,0.469,0.183
8921,li_tiny,0.191,0.253
8922,li_tiny,0.191,0.253
8923,li_tiny,0.052,0.288
8924,li_tiny,0.739,0.659
8925,li_tiny,0.904,0.831
8926,li_tiny,0.469,0.183
8927,li_tiny,0.073,0.839
8928,li_tiny,0.469,0.183
8929,li_tiny,0.469,0.183
8930,li_tiny,0.469,0.183
8931,li_tiny,0.96,0.733
8932,li_tiny,0.469,0.183
8933,li_tiny,0.632,0.369
8934,li_tiny,0.331,0.22
8935,li_tiny,0.331,0.22
8936,li_tiny,0.96,0.733
8937,li_tiny,0.469,0.183
8938,li_tiny,0.634,0.355
8939,li_tiny,0.634,0.355
8940,li_tiny,0.96,0.733
8941,li_tiny,0.469,0.183
8942,li_tiny,0.634,0.355
8943,li_tiny,0.052,0.288
8944,li_tiny,0.052,0.288
8945,li_tiny,0.052,0.288
8946,li_tiny,0.052,0.288
8947,li_tiny,0.469,0.183
8948,li_tiny,0.469,0.183
8949,li_tiny,0.469,0.183
8950,li_tiny,0.634,0.355
8951,li_tiny,0.634,0.355
8952,li_tiny,0.469,0.183
8953,li_tiny,0.797,0.541
8954,li_tiny,0.469,0.183
8955,li_tiny,0.469,0.183
8956,li_tiny,0.469,0.183
8957,li_tiny,0.469,0.183
8958,li_tiny,0.052,0.44
8959,li_tiny,0.052,0.288
8960,li_tiny,0.191,0.253
8961,li_tiny,0.469,0.183
8962,li_tiny,0.052,0.288
8963,li_tiny,0.228,0.596
8964,li_tiny,0.128,0.834
8965,li_tiny,0.267,0.634
8966,li_tiny,0.267,0.634
8967,li_tiny,0.128,0.834
8968,li_tiny,0.191,0.253
8969,li_tiny,0.052,0.288
8970,li_tiny,0.19,0.251
8971,li_tiny,0.19,0.251
8972,li_tiny,0.19,0.251
8973,li_tiny,0.739,0.659
8974,li_tiny,0.904,0.831
8975,li_tiny,0.96,0.733
8976,li_tiny,0.052,0.288
8977,li_tiny,0.469,0.183
8978,li_tiny,0.469,0.183
8979,li_tiny,0.469,0.183
8980,li_tiny,0.96,0.733
8981,li_tiny,0.96,0.733
8982,li_tiny,0.96,0.733
8983,li_tiny,0.632,0.369
8984,li_tiny,0.797,0.541
8985,li_tiny,0.797,0.541
8986,li_tiny,0.797,0.541
8987,li_tiny,0.96,0.733
8988,li_tiny,0.795,0.561
8989,li_tiny,0.795,0.561
8990,li_tiny,0.469,0.183
8991,li_tiny,0.96,0.733
8992,li_tiny,0.96,0.733
8993,li_tiny,0.469,0.183
8994,li_tiny,0.797,0.547
8995,li_tiny,0.932,0.783
8996,li_tiny,0.932,0.783
8997,li_tiny,0.769,0.597
8998,li_tiny,0.96,0.733
8999,li_tiny,0.96,0.733
9000,li_tiny,0.96,0.733
9001,li_tiny,0.96,0.733
9002,li_tiny,0.96,0.733
9003,li_tiny,0.96,0.733
9004,li_tiny,0.797,0.547
9005,li_tiny,0.469,0.183
9006,li_tiny,0.469,0.183
9007,li_tiny,0.632,0.369
9008,li_tiny,0.191,0.253
9009,li_tiny,0.469,0.183
9010,li_tiny,0.632,0.369
9011,old_chur,0.469,0.185
9012,old_chur,0.469,0.185
9013,old_chur,0.469,0.185
9014,old_chur,0.19,0.253
9015,old_chur,0.052,0.288
9016,old_chur,0.052,0.288
9017,old_chur,0.34,0.213
9018,old_chur,0.621,0.333
9019,old_chur,0.319,0.225
9020,old_chur,0.96,0.732
9021,old_chur,0.96,0.732
9022,old_chur,0.96,0.732
9023,old_chur,0.469,0.185
9024,old_chur,0.469,0.185
9025,old_chur,0.621,0.333
9026,old_chur,0.469,0.185
9027,old_chur,0.469,0.185
9028,old_chur,0.469,0.185
9029,old_chur,0.469,0.185
9030,old_chur,0.052,0.288
9031,old_chur,0.469,0.185
9032,old_chur,0.469,0.185
9033,old_chur,0.603,0.419
9034,old_chur,0.319,0.225
9035,old_chur,0.319,0.225
9036,old_chur,0.469,0.185
9037,old_chur,0.621,0.333
9038,old_chur,0.621,0.333
9039,old_chur,0.96,0.732
9040,old_chur,0.469,0.185
9041,old_chur,0.96,0.732
9042,old_chur,0.631,0.371
9043,old_chur,0.646,0.398
9044,old_chur,0.798,0.546
9045,old_chur,0.96,0.732
9046,old_chur,0.808,0.584
9047,old_chur,0.469,0.185
9048,old_chur,0.469,0.185
9049,old_chur,0.469,0.185
9050,old_chur,0.469,0.185
9051,old_chur,0.621,0.333
9052,old_chur,0.34,0.213
9053,old_chur,0.469,0.185
9054,old_chur,0.469,0.185
9055,old_chur,0.621,0.333
9056,old_chur,0.798,0.546
9057,old_chur,0.798,0.546
9058,old_chur,0.052,0.288
9059,old_chur,0.052,0.288
9060,old_chur,0.319,0.225
9061,old_chur,0.319,0.225
9062,old_chur,0.469,0.185
9063,old_chur,0.469,0.185
9064,old_chur,0.469,0.185
9065,old_chur,0.19,0.253
9066,old_chur,0.052,0.288
9067,old_chur,0.19,0.253
9068,old_chur,0.469,0.185
9069,old_chur,0.621,0.333
9070,old_chur,0.469,0.185
9071,old_chur,0.469,0.185
9072,old_chur,0.469,0.185
9073,old_chur,0.469,0.185
9074,old_chur,0.621,0.333
9075,old_chur,0.469,0.185
9076,old_chur,0.469,0.185
9077,old_chur,0.469,0.185
9078,old_chur,0.96,0.732
9079,old_chur,0.808,0.584
9080,old_chur,0.808,0.584
9081,old_chur,0.96,0.732
9082,old_chur,0.96,0.732
9083,old_chur,0.808,0.584
9084,old_chur,0.96,0.732
9085,moneybox,0.469,0.185
9086,moneybox,0.469,0.185
9087,moneybox,0.469,0.185
9088,moneybox,0.586,0.317
9089,moneybox,0.469,0.185
9090,moneybox,0.843,0.599
9091,moneybox,0.469,0.185
9092,moneybox,0.469,0.185
9093,moneybox,0.586,0.317
9094,moneybox,0.96,0.731
9095,moneybox,0.469,0.185
9096,moneybox,0.96,0.731
9097,moneybox,0.661,0.428
9098,moneybox,0.469,0.185
9099,moneybox,0.469,0.185
9100,moneybox,0.469,0.185
9101,moneybox,0.469,0.185
9102,moneybox,0.843,0.599
9103,moneybox,0.651,0.356
9104,moneybox,0.651,0.356
9105,moneybox,0.651,0.356
9106,moneybox,0.843,0.599
9107,moneybox,0.469,0.185
9108,moneybox,0.651,0.356
9109,moneybox,0.651,0.356
9110,moneybox,0.661,0.428
9111,moneybox,0.96,0.731
9112,moneybox,0.843,0.599
9113,moneybox,0.651,0.356
9114,moneybox,0.96,0.731
9115,moneybox,0.469,0.185
9116,moneybox,0.469,0.185
9117,moneybox,0.086,0.733
9118,moneybox,0.44,0.624
9119,moneybox,0.586,0.317
9120,moneybox,0.305,0.231
9121,moneybox,0.469,0.185
9122,goloshes,0.469,0.184
9123,goloshes,0.469,0.184
9124,goloshes,0.469,0.184
9125,goloshes,0.469,0.184
9126,goloshes,0.469,0.184
9127,goloshes,0.469,0.184
9128,goloshes,0.469,0.184
9129,goloshes,0.469,0.184
9130,goloshes,0.469,0.184
9131,goloshes,0.469,0.184
9132,goloshes,0.469,0.184
9133,goloshes,0.469,0.184
9134,goloshes,0.469,0.184
9135,goloshes,0.469,0.184
9136,goloshes,0.802,0.575
9137,goloshes,0.623,0.362
9138,goloshes,0.802,0.575
9139,goloshes,0.317,0.413
9140,goloshes,0.469,0.184
9141,goloshes,0.469,0.184
9142,goloshes,0.469,0.184
9143,goloshes,0.469,0.184
9144,goloshes,0.6,0.382
9145,goloshes,0.6,0.382
9146,goloshes,0.333,0.842
9147,goloshes,0.334,0.452
9148,goloshes,0.469,0.184
9149,goloshes,0.469,0.184
9150,goloshes,0.469,0.184
9151,goloshes,0.334,0.452
9152,goloshes,0.215,0.65
9153,goloshes,0.498,0.65
9154,goloshes,0.6,0.382
9155,goloshes,0.6,0.382
9156,goloshes,0.6,0.382
9157,goloshes,0.6,0.382
9158,goloshes,0.215,0.65
9159,goloshes,0.215,0.65
9160,goloshes,0.469,0.184
9161,goloshes,0.469,0.184
9162,goloshes,0.469,0.184
9163,goloshes,0.469,0.184
9164,goloshes,0.6,0.382
9165,goloshes,0.24,0.646
9166,goloshes,0.131,0.835
9167,goloshes,0.469,0.184
9168,goloshes,0.168,0.865
9169,goloshes,0.373,0.379
9170,goloshes,0.126,0.83
9171,goloshes,0.126,0.83
9172,goloshes,0.198,0.611
9173,goloshes,0.222,0.635
9174,goloshes,0.35,0.382
9175,goloshes,0.202,0.644
9176,goloshes,0.469,0.184
9177,goloshes,0.469,0.184
9178,goloshes,0.469,0.184
9179,goloshes,0.12,0.872
9180,goloshes,0.215,0.65
9181,goloshes,0.09,0.863
9182,goloshes,0.215,0.65
9183,goloshes,0.334,0.452
9184,goloshes,0.334,0.452
9185,goloshes,0.143,0.869
9186,goloshes,0.215,0.65
9187,goloshes,0.215,0.65
9188,goloshes,0.09,0.863
9189,goloshes,0.09,0.863
9190,goloshes,0.334,0.452
9191,goloshes,0.215,0.65
9192,goloshes,0.12,0.872
9193,goloshes,0.239,0.674
9194,goloshes,0.12,0.872
9195,goloshes,0.215,0.65
9196,goloshes,0.469,0.184
9197,goloshes,0.469,0.184
9198,goloshes,0.469,0.184
9199,goloshes,0.469,0.184
9200,goloshes,0.469,0.184
9201,goloshes,0.317,0.413
9202,goloshes,0.35,0.382
9203,goloshes,0.35,0.382
9204,goloshes,0.35,0.382
9205,goloshes,0.35,0.382
9206,goloshes,0.469,0.184
9207,goloshes,0.35,0.382
9208,goloshes,0.35,0.382
9209,goloshes,0.35,0.382
9210,goloshes,0.648,0.397
9211,goloshes,0.648,0.397
9212,goloshes,0.648,0.397
9213,goloshes,0.469,0.184
9214,goloshes,0.617,0.452
9215,goloshes,0.469,0.184
9216,goloshes,0.648,0.397
9217,goloshes,0.6,0.382
9218,goloshes,0.469,0.184
9219,goloshes,0.6,0.382
9220,goloshes,0.469,0.184
9221,goloshes,0.469,0.184
9222,goloshes,0.469,0.184
9223,goloshes,0.469,0.184
9224,goloshes,0.469,0.184
9225,goloshes,0.648,0.397
9226,goloshes,0.469,0.184
9227,goloshes,0.469,0.184
9228,goloshes,0.648,0.397
9229,goloshes,0.469,0.184
9230,goloshes,0.648,0.397
9231,goloshes,0.35,0.382
9232,goloshes,0.35,0.382
9233,goloshes,0.469,0.184
9234,goloshes,0.469,0.184
9235,goloshes,0.469,0.184
9236,goloshes,0.469,0.184
9237,goloshes,0.35,0.382
9238,goloshes,0.469,0.184
9239,goloshes,0.469,0.184
9240,goloshes,0.469,0.184
9241,goloshes,0.373,0.379
9242,goloshes,0.373,0.379
9243,goloshes,0.278,0.601
9244,goloshes,0.469,0.184
9245,goloshes,0.469,0.184
9246,goloshes,0.469,0.184
9247,goloshes,0.09,0.863
9248,goloshes,0.09,0.863
9249,goloshes,0.469,0.184
9250,goloshes,0.469,0.184
9251,goloshes,0.469,0.184
9252,goloshes,0.469,0.184
9253,goloshes,0.09,0.863
9254,goloshes,0.334,0.452
9255,goloshes,0.334,0.452
9256,goloshes,0.083,0.842
9257,goloshes,0.083,0.842
9258,goloshes,0.066,0.803
9259,goloshes,0.469,0.184
9260,goloshes,0.902,0.828
9261,goloshes,0.771,0.63
9262,goloshes,0.754,0.56
9263,goloshes,0.748,0.65
9264,goloshes,0.96,0.732
9265,goloshes,0.215,0.65
9266,goloshes,0.469,0.184
9267,goloshes,0.802,0.575
9268,goloshes,0.617,0.452
9269,goloshes,0.469,0.184
9270,goloshes,0.469,0.184
9271,goloshes,0.469,0.184
9272,goloshes,0.469,0.184
9273,goloshes,0.469,0.184
9274,goloshes,0.337,0.218
9275,goloshes,0.337,0.218
9276,goloshes,0.337,0.218
9277,goloshes,0.337,0.218
9278,goloshes,0.337,0.218
9279,goloshes,0.337,0.218
9280,goloshes,0.35,0.382
9281,goloshes,0.35,0.382
9282,goloshes,0.469,0.184
9283,goloshes,0.469,0.184
9284,goloshes,0.218,0.416
9285,goloshes,0.218,0.416
9286,goloshes,0.337,0.218
9287,goloshes,0.218,0.416
9288,goloshes,0.337,0.218
9289,goloshes,0.337,0.218
9290,goloshes,0.337,0.218
9291,goloshes,0.218,0.416
9292,goloshes,0.337,0.218
9293,goloshes,0.337,0.218
9294,goloshes,0.337,0.218
9295,goloshes,0.337,0.218
9296,goloshes,0.204,0.248
9297,goloshes,0.204,0.248
9298,goloshes,0.204,0.248
9299,goloshes,0.204,0.248
9300,goloshes,0.469,0.184
9301,goloshes,0.204,0.248
9302,goloshes,0.204,0.248
9303,goloshes,0.052,0.289
9304,goloshes,0.052,0.289
9305,goloshes,0.052,0.289
9306,goloshes,0.052,0.289
9307,goloshes,0.204,0.248
9308,goloshes,0.204,0.248
9309,goloshes,0.6,0.382
9310,goloshes,0.215,0.65
9311,goloshes,0.334,0.452
9312,goloshes,0.6,0.382
9313,goloshes,0.469,0.184
9314,goloshes,0.469,0.184
9315,goloshes,0.748,0.65
9316,goloshes,0.469,0.184
9317,goloshes,0.469,0.184
9318,goloshes,0.469,0.184
9319,goloshes,0.469,0.184
9320,goloshes,0.35,0.382
9321,goloshes,0.35,0.382
9322,goloshes,0.469,0.184
9323,goloshes,0.469,0.184
9324,goloshes,0.469,0.184
9325,goloshes,0.469,0.184
9326,goloshes,0.469,0.184
9327,goloshes,0.469,0.184
9328,goloshes,0.469,0.184
9329,goloshes,0.469,0.184
9330,goloshes,0.469,0.184
9331,goloshes,0.469,0.184
9332,goloshes,0.469,0.184
9333,goloshes,0.469,0.184
9334,goloshes,0.469,0.184
9335,goloshes,0.469,0.184
9336,goloshes,0.469,0.184
9337,goloshes,0.469,0.184
9338,goloshes,0.469,0.184
9339,goloshes,0.337,0.218
9340,goloshes,0.469,0.184
9341,goloshes,0.373,0.379
9342,goloshes,0.469,0.184
9343,goloshes,0.469,0.184
9344,goloshes,0.469,0.184
9345,goloshes,0.469,0.184
9346,goloshes,0.35,0.382
9347,goloshes,0.35,0.382
9348,goloshes,0.35,0.382
9349,goloshes,0.35,0.382
9350,goloshes,0.35,0.382
9351,goloshes,0.35,0.382
9352,goloshes,0.081,0.85
9353,goloshes,0.225,0.595
9354,goloshes,0.35,0.382
9355,goloshes,0.469,0.184
9356,goloshes,0.469,0.184
9357,goloshes,0.754,0.56
9358,goloshes,0.198,0.627
9359,goloshes,0.623,0.362
9360,goloshes,0.469,0.184
9361,goloshes,0.469,0.184
9362,goloshes,0.469,0.184
9363,goloshes,0.469,0.184
9364,goloshes,0.469,0.184
9365,goloshes,0.469,0.184
9366,goloshes,0.469,0.184
9367,goloshes,0.469,0.184
9368,goloshes,0.469,0.184
9369,goloshes,0.469,0.184
9370,goloshes,0.469,0.184
9371,goloshes,0.469,0.184
9372,goloshes,0.6,0.382
9373,goloshes,0.475,0.595
9374,goloshes,0.09,0.863
9375,goloshes,0.09,0.863
9376,goloshes,0.09,0.863
9377,goloshes,0.083,0.684
9378,goloshes,0.09,0.863
9379,goloshes,0.225,0.595
9380,goloshes,0.09,0.863
9381,goloshes,0.215,0.65
9382,goloshes,0.35,0.382
9383,goloshes,0.35,0.382
9384,goloshes,0.115,0.859
9385,goloshes,0.215,0.65
9386,goloshes,0.35,0.382
9387,goloshes,0.35,0.382
9388,goloshes,0.498,0.65
9389,goloshes,0.225,0.595
9390,goloshes,0.35,0.382
9391,goloshes,0.35,0.382
9392,goloshes,0.35,0.382
9393,goloshes,0.469,0.184
9394,goloshes,0.469,0.184
9395,goloshes,0.469,0.184
9396,goloshes,0.469,0.184
9397,goloshes,0.469,0.184
9398,goloshes,0.469,0.184
9399,goloshes,0.469,0.184
9400,goloshes,0.469,0.184
9401,goloshes,0.35,0.382
9402,goloshes,0.469,0.184
9403,goloshes,0.469,0.184
9404,goloshes,0.469,0.184
9405,goloshes,0.469,0.184
9406,goloshes,0.469,0.184
9407,goloshes,0.469,0.184
9408,goloshes,0.469,0.184
9409,goloshes,0.781,0.519
9410,goloshes,0.337,0.376
9411,goloshes,0.469,0.184
9412,goloshes,0.469,0.184
9413,goloshes,0.469,0.184
9414,goloshes,0.469,0.184
9415,goloshes,0.215,0.65
9416,goloshes,0.215,0.65
9417,goloshes,0.215,0.65
9418,goloshes,0.334,0.452
9419,goloshes,0.215,0.65
9420,goloshes,0.6,0.382
9421,goloshes,0.6,0.382
9422,goloshes,0.35,0.382
9423,goloshes,0.504,0.56
9424,goloshes,0.255,0.604
9425,goloshes,0.35,0.382
9426,goloshes,0.35,0.382
9427,goloshes,0.469,0.184
9428,goloshes,0.469,0.184
9429,goloshes,0.469,0.184
9430,goloshes,0.469,0.184
9431,goloshes,0.469,0.184
9432,goloshes,0.469,0.184
9433,goloshes,0.469,0.184
9434,goloshes,0.469,0.184
9435,goloshes,0.469,0.184
